resblock_id,resblock_name,district_name
5011000015802,步高里,黄浦区
5012970508169718,武东路80号,杨浦区
5011000001315,武夷坊,长宁区
5011000012801,武夷大楼,长宁区
5011000018200,武夷花园,长宁区
5011000006791,武夷路105弄,长宁区
5017275818094716,武夷路114号,长宁区
5012970508169879,武夷路115号,长宁区
509821540057682,武夷路116号,长宁区
5011000009961,武夷路140号,长宁区
5011000009146,武夷路153弄,长宁区
509977363956030,武夷路159号,长宁区
5012670138593554,武夷路15弄,长宁区
5011000000538,武夷路160弄,长宁区
5016389558274153,武夷路174号,长宁区
5011000006184,武夷路177号,长宁区
5011000010576,武夷路188号,长宁区
5011000009547,武夷路207弄,长宁区
5011000007572,武夷路219弄,长宁区
5011000010290,武夷路227弄,长宁区
5011000010329,武夷路244号,长宁区
5011000010172,武夷路245弄,长宁区
5011000009377,武夷路246号,长宁区
5012970508169881,武夷路253号,长宁区
5011000009162,武夷路253弄,长宁区
5016294744174042,武夷路265号,长宁区
5011000011850,武夷路267弄,长宁区
5011000004431,武夷路269号,长宁区
5011000003765,武夷路270弄,长宁区
5013237432627024,武夷路284号,长宁区
5011000001878,武夷路284弄,长宁区
5011000005996,武夷路290弄,长宁区
5011000006218,武夷路295弄,长宁区
5011000010712,武夷路297号,长宁区
5011000002480,武夷路301号,长宁区
5020022059290829,武夷路302号,长宁区
5011000006574,武夷路305弄,长宁区
5011000007014,武夷路311弄,长宁区
5011000006386,武夷路321弄,长宁区
5011000008419,武夷路337弄,长宁区
5011000007577,武夷路338弄,长宁区
5012970508169883,武夷路342号,长宁区
5016389495337012,武夷路344号,长宁区
5012970508169884,武夷路350号,长宁区
5011000010127,武夷路351号,长宁区
5011000011273,武夷路355弄,长宁区
5012970508169885,武夷路409号,长宁区
5011000004956,武夷路40号,长宁区
5012970508169886,武夷路411号,长宁区
5011000007844,武夷路413号,长宁区
5011000007862,武夷路415号,长宁区
5011000002180,武夷路418弄,长宁区
5012970508169889,武夷路422号,长宁区
5011000003653,武夷路423弄,长宁区
5012970508169890,武夷路425号,长宁区
5012970508169891,武夷路429号,长宁区
5011102207834,武夷路443号,长宁区
5012970508169892,武夷路445号,长宁区
5011000006213,武夷路446弄,长宁区
5012970508169893,武夷路447号,长宁区
5011000006602,武夷路450弄,长宁区
5012970508169894,武夷路450弄17号,长宁区
5015780558680043,武夷路458号,长宁区
5012970508169895,武夷路460号,长宁区
5012970508169896,武夷路462号,长宁区
5012970508169897,武夷路490号,长宁区
5014553741012438,武夷路491弄,长宁区
5012970508169901,武夷路492号,长宁区
5011000007184,武夷路519弄,长宁区
5011000009777,武夷路52弄,长宁区
5020026670832802,武夷路551号,长宁区
5012970508169902,武夷路555弄4号,长宁区
5012970508169903,武夷路555弄6号,长宁区
5012970508169904,武夷路579号,长宁区
5012970508169905,武夷路581号,长宁区
5012970508169906,武夷路581号甲,长宁区
5012970508169907,武夷路585号,长宁区
5012970508169908,武夷路587号,长宁区
5012970508169909,武夷路589号,长宁区
5012970508169910,武夷路630号,长宁区
5012970508169911,武夷路656-658号,长宁区
5012970508169912,武夷路656号,长宁区
5012970508169913,武夷路657号,长宁区
5012970508169914,武夷路658号,长宁区
5012970508169915,武夷路697号,长宁区
5010478978870684,武夷路698号,长宁区
5012970508169916,武夷路700号,长宁区
5012970508169917,武夷路702-706号,长宁区
5012970508169918,武夷路702号,长宁区
5011000010356,武夷路70弄,长宁区
5013806472540036,武夷路710号,长宁区
5012836008375128,武夷路720-726号,长宁区
5012970508169920,武夷路722号,长宁区
5012970508169921,武夷路728号,长宁区
5012970508169922,武夷路72号,长宁区
5011000007634,武夷路772号,长宁区
5012970508169925,武夷路789号,长宁区
5020025893139714,武夷路84号,长宁区
5011000010568,武夷路95弄,长宁区
5012970508169835,武威东路262号,普陀区
5012970508169836,武威东路269号,普陀区
5012970508169837,武威东路310号,普陀区
5012970508169838,武威东路321号,普陀区
5012970508169839,武威东路328号,普陀区
5012970508169840,武威东路335号,普陀区
5012970508169842,武威东路407号,普陀区
5012970508169843,武威东路415号,普陀区
5012970508169844,武威东路418号,普陀区
5012970508169845,武威东路419号,普陀区
5012970508169846,武威东路422号,普陀区
5012970508169847,武威东路423号,普陀区
5012970508169848,武威东路428号,普陀区
5012970508169850,武威东路434号,普陀区
5012970508169851,武威东路453号,普陀区
5012970508169853,武威东路460-461号,普陀区
5012970508169854,武威东路460号,普陀区
5012970508169855,武威东路466号,普陀区
5012970508169856,武威东路469号,普陀区
5012970508169857,武威东路475号,普陀区
5012970508169859,武威东路488号,普陀区
5012970508169860,武威东路510号,普陀区
5012970508169861,武威东路513号,普陀区
5012970508169862,武威东路514号,普陀区
5012970508169863,武威东路521号,普陀区
5012970508169864,武威东路527号,普陀区
5012970508169865,武威东路528号,普陀区
5012970508169866,武威东路531号,普陀区
5012970508169867,武威东路535号,普陀区
5012970508169868,武威东路536号,普陀区
5012970508169869,武威东路539号,普陀区
5012970508169870,武威东路542号,普陀区
5012970508169871,武威东路547号,普陀区
5012970508169872,武威东路571号,普陀区
5020023744925423,武威东路591号,普陀区
5012970508169874,武威东路788弄53号,普陀区
5011000020482,武威路1057号,普陀区
5016389558274078,武威路1057弄,普陀区
5012970508169875,武威路1059号,普陀区
5012970508169876,武威路1118号,普陀区
5012970508169877,武威路1285号,普陀区
5012970508169878,武威路1300号,普陀区
5020024074373047,武威路2537号,普陀区
5011000018330,武宁一村,普陀区
5011000017874,武宁二村,普陀区
5012970508169792,武宁南路101号,静安区
5012970508169793,武宁南路105号,静安区
5016385679569745,武宁南路109号,静安区
5012970508169794,武宁南路111号,静安区
5020020722021117,武宁南路115号,静安区
5012970508169795,武宁南路1191号,静安区
5012970508169796,武宁南路1268号,静安区
5012970508169797,武宁南路183号,静安区
5012970508169798,武宁南路185号,静安区
5011000016851,武宁南路200号,静安区
5012970508169799,武宁南路202号,静安区
5012970508169800,武宁南路218号,静安区
5012970508169801,武宁南路231号,静安区
5012970508169802,武宁南路258号,静安区
5012970508169803,武宁南路311号,静安区
5012970508169804,武宁南路317号,静安区
5012970508169805,武宁南路317弄2号,静安区
5012970508169806,武宁南路319号,静安区
5012970508169807,武宁南路321号,静安区
5012970508169808,武宁南路323号,静安区
5012970508169809,武宁南路359号,静安区
5012970508169810,武宁南路375、383号,静安区
5012970508169811,武宁南路381号,静安区
5012970508169812,武宁南路383号,静安区
5012970508169813,武宁南路387号,静安区
5012970508169814,武宁南路389号,静安区
5012970508169815,武宁南路395号,静安区
5012970508169816,武宁南路410号,静安区
5012970508169817,武宁南路411号,静安区
5012970508169818,武宁南路433号,静安区
5020028282036276,武宁南路435号,静安区
5012970508169819,武宁南路437号,静安区
5012970508169820,武宁南路441号,静安区
5012970508169822,武宁南路88弄1号,静安区
5012970508169823,武宁南路88弄3号,静安区
5012970508169824,武宁南路900弄106号,静安区
5012970508169825,武宁南路931号,静安区
5011000015433,武宁四村,普陀区
5011000018115,武宁小城,普陀区
5011000015227,武宁新村,普陀区
5011000018102,武宁苑,普陀区
5012970508169741,武宁路1047号,普陀区
5020034545754614,武宁路1067,普陀区
5012970508169742,武宁路1069号,普陀区
5011000008373,武宁路12号,普陀区
5012970508169743,武宁路1500号,普陀区
5012970508169744,武宁路151号,普陀区
5012970508169745,武宁路153号,普陀区
5012970508169746,武宁路1708号,普陀区
5012970508169747,武宁路1740号,普陀区
5012970508169748,武宁路1759号,普陀区
5012970508169749,武宁路1768号,普陀区
5012970508169750,武宁路1888号,普陀区
5012970508169751,武宁路198号,普陀区
5011000013827,武宁路200弄,普陀区
5012970508169753,武宁路200弄231号,普陀区
5016709953270440,武宁路200弄48号,普陀区
5012970508169754,武宁路200弄54号,普陀区
5015866810894503,武宁路200弄88号,普陀区
5012970508169755,武宁路205号,普陀区
5012970508169756,武宁路206号,普陀区
5012970508169757,武宁路2080号,普陀区
5016389506370331,武宁路2089号,普陀区
5012970508169758,武宁路2110号,普陀区
5012970508169759,武宁路2120号,普陀区
5012970508169760,武宁路2138号,普陀区
5012970508169761,武宁路2148号,普陀区
5011000005448,武宁路2148弄,普陀区
5012970508169762,武宁路2158号,普陀区
5012970508169763,武宁路218号,普陀区
5012970508169764,武宁路222号,普陀区
5012970508169765,武宁路225号,普陀区
5012970508169767,武宁路227-331号,普陀区
5012970508169768,武宁路227号,普陀区
5012970508169770,武宁路247号,普陀区
5012970508169771,武宁路256号,普陀区
5012970508169772,武宁路26号,普陀区
5012970508169773,武宁路270号,普陀区
5012970508169774,武宁路271-273号,普陀区
5017273169414772,武宁路503号,普陀区
5011000004314,武宁路569弄,普陀区
5012970508169776,武宁路587号,普陀区
5016389495337043,武宁路630弄,普陀区
5011000008643,武宁路74弄,普陀区
5012970508169777,武宁路868号,普陀区
5012970508169778,武宁路870号,普陀区
5012970508169779,武宁路888号,普陀区
5012970508169780,武宁路900号,普陀区
5012970508169781,武宁路900弄100号,普陀区
5012970508169782,武宁路900弄83号,普陀区
5012970508169783,武宁路90号,普陀区
5012970508169784,武宁路918号,普陀区
5012970508169785,武宁路94号,普陀区
5012970508169786,武宁路959号,普陀区
5012970508169787,武宁路959弄1号,普陀区
5012970508169788,武宁路963号,普陀区
5012970508169789,武宁路98号,普陀区
5014688090623445,武定南路111号,静安区
5011000015375,武定坊,静安区
5011000015002,武定大厦,长宁区
5011000017053,武定大楼,静安区
5012970508169696,武定西路1149号,静安区
5012970508169697,武定西路1158弄1号,静安区
5012970508169698,武定西路1178号,静安区
5012970508169699,武定西路1180号,静安区
5012970508169700,武定西路1185号,静安区
5012970508169701,武定西路1188号,静安区
5012970508169703,武定西路1191弄,静安区
5011000005666,武定西路1192弄,静安区
5011000006234,武定西路1197号,静安区
5012970508169704,武定西路1202号,静安区
5012970508169705,武定西路1206号,静安区
5012970508169706,武定西路1208号,静安区
5012970508169707,武定西路1216号,静安区
5012043331841708,武定西路1223号,长宁区
5012970508169708,武定西路1226号,静安区
5011000009534,武定西路1229号,长宁区
5012970508169710,武定西路1245号,长宁区
5011000003692,武定西路1251弄,长宁区
5011000003716,武定西路1267号,长宁区
5016663852887916,武定西路1287号,静安区
5012970508169711,武定西路1290号,静安区
5012970508169712,武定西路1320号,静安区
5012970508169713,武定西路1320弄414号,静安区
5011000009951,武定西路1335号,长宁区
5011000001138,武定西路1339号,长宁区
5011000004500,武定西路1357号,长宁区
5011000004501,武定西路1359号,静安区
5011000009533,武定西路1363号,长宁区
5011000009384,武定西路1371弄,长宁区
5012970508169714,武定西路1371弄73号,长宁区
5011000006038,武定西路1456-1464号,静安区
5011000006469,武定西路1474弄,静安区
5012970508169716,武定西路1520号,静安区
5011000002898,武定西路162弄,长宁区
5011000009805,武定西路162弄56支弄,长宁区
5020035553813463,武定路100号,静安区
5012970614862665,武定路1035号,静安区
5012970614862667,武定路1106号,静安区
5012970614862668,武定路1110号,静安区
5012970614862669,武定路1112号,静安区
5012970614862670,武定路1116号,静安区
5012970614862671,武定路1123号,静安区
5012970614862672,武定路1125号,静安区
5012970614862673,武定路1129号,静安区
5012970614862674,武定路1133号,静安区
5012970614862675,武定路1148号,静安区
5012970614862676,武定路1149号,静安区
5012970614862677,武定路1151号,静安区
5013650835550383,武定路1167号,静安区
5012970614862678,武定路1169号,静安区
5011000005961,武定路116弄,静安区
5012970614862679,武定路1175号,静安区
5012970614862680,武定路1179号,静安区
5012970614862681,武定路1189号,静安区
5011000007409,武定路1371弄,静安区
5011000005752,武定路162弄,静安区
5011000003760,武定路16弄,静安区
5011000007721,武定路200弄,静安区
5012970614862682,武定路218号,静安区
5012970614862683,武定路222号,静安区
5012970614862684,武定路223号,静安区
5012970614862685,武定路226号,静安区
5012970614862686,武定路228号,静安区
5012970614862687,武定路230号,静安区
5012970614862688,武定路233号,静安区
5012970614862689,武定路237号,静安区
5012970614862690,武定路239号,静安区
5012970614862691,武定路23号,静安区
5012970614862692,武定路243号,静安区
5012970614862693,武定路260号,静安区
5012970614862694,武定路262号,静安区
5012970614862695,武定路266号,静安区
5012970614862696,武定路268号,静安区
5012970614862697,武定路272号,静安区
5012970614862698,武定路278号,静安区
5012970614862699,武定路282号,静安区
5012970614862700,武定路288号,静安区
5012970614862701,武定路292号,静安区
5012970614862702,武定路293-298号,静安区
5012970614862703,武定路296号,静安区
5012970614862704,武定路300号,静安区
5020027323247255,武定路386号,静安区
5012970614862708,武定路388号,静安区
5012970614862709,武定路396号,静安区
5012970614862711,武定路42号,静安区
5012970614862712,武定路431号,静安区
5012970614862713,武定路45号,静安区
5012970614862714,武定路479号,静安区
5012970614862715,武定路529号,静安区
5011000003085,武定路530号,静安区
5011000015924,武定路540弄,静安区
5012970614862717,武定路550号,静安区
5011000002732,武定路555号,静安区
5012970614862719,武定路55号,静安区
5011000006023,武定路569号,静安区
5011000007903,武定路579号,静安区
5012970614862723,武定路602号,静安区
5012383049233379,武定路603号,静安区
5012970614862724,武定路604号,静安区
5012970614862725,武定路606号,静安区
5012970614862726,武定路615号,静安区
5012970614862727,武定路620号,静安区
5011102208160,武定路657弄12号,静安区
5012970614862728,武定路658号,静安区
5011000008526,武定路65号,静安区
5012970614862729,武定路661号,静安区
5012970614862730,武定路73号,静安区
5012970614862731,武定路781号,静安区
5011000009715,武定路792号,静安区
5020023194180938,武定路79号,静安区
5012970614862732,武定路83号,静安区
5012970614862733,武定路867号,静安区
5011062697975,武定路869号,静安区
5011000006885,武定路870号,静安区
5012970614862734,武定路871号,静安区
5011000011080,武定路873号,静安区
5011000011665,武定路877号,静安区
5020032102471302,武定路878号,静安区
5014622510296680,武定路87号,静安区
5012970614862737,武定路881号,静安区
5011000009736,武定路890号,静安区
5011000006890,武定路906号,静安区
5020027077775886,武定路916弄,静安区
5011000010092,武定路921号,静安区
5011000009971,武定路923号,静安区
5020021964779425,武定路924号,静安区
5011000007118,武定路930弄,静安区
5011000010370,武定路940号,静安区
5011000008549,武定路946号,静安区
5012970614862738,武定路968号,静安区
5012970614862739,武定路970号,静安区
5012970614862740,武定路974号,静安区
5012970614862744,武定路978号980号,静安区
5012970614862745,武定路979号,静安区
5012970614862747,武定路982、984号,静安区
5012970508169695,武定路989号,静安区
5020022063487873,武川路,杨浦区
5011000018983,武川路105弄,杨浦区
5012970614862654,武川路10号,杨浦区
5012970614862655,武川路115号,杨浦区
5012970614862656,武川路11号,杨浦区
5011000001764,武川路222弄,杨浦区
5011000019659,武川路245弄,杨浦区
5012970614862658,武川路49号,杨浦区
5012970614862660,武川路75弄21号,杨浦区
5012970614862661,武川路75弄22号,杨浦区
5014188843118498,武川路75弄23号,杨浦区
5012970614862662,武川路75弄25号,杨浦区
5012970614862663,武川路75弄53号,杨浦区
5012970614862664,武川路75弄54号,杨浦区
5011000004757,武川路99弄,杨浦区
5011000009957,武康路100弄,徐汇区
5011102207768,武康路103号,徐汇区
5016635417605065,武康路103号乙,徐汇区
5011000001314,武康路105号,徐汇区
5011000005659,武康路106弄,徐汇区
5016389543047518,武康路111号,徐汇区
5011000003012,武康路129号,徐汇区
5011000009370,武康路12号,徐汇区
5011000005774,武康路135号,徐汇区
5016389501103540,武康路196号,徐汇区
5016389506370387,武康路198号,徐汇区
5011000009948,武康路210号,徐汇区
5011000010726,武康路214号,徐汇区
5012970508169730,武康路216号,徐汇区
5011000009539,武康路216弄,徐汇区
5011000006266,武康路220弄,徐汇区
5011000004426,武康路232号,徐汇区
5020021905011415,武康路270号,徐汇区
5011000009537,武康路272号,徐汇区
5011000008971,武康路274号,徐汇区
5011000003310,武康路280弄(公房),徐汇区
5011000001631,武康路280弄(洋房),徐汇区
5012970508169731,武康路280弄6号,徐汇区
5011000010287,武康路290号,徐汇区
5011000010334,武康路368号,徐汇区
5011000009936,武康路370号,徐汇区
5012970508169734,武康路376号,徐汇区
5011000008499,武康路378号,徐汇区
5012970508169736,武康路388号,徐汇区
5011000009766,武康路391弄,徐汇区
5011000002722,武康路392号,徐汇区
5012924772954785,武康路395号,徐汇区
5013331461582326,武康路396号,徐汇区
5011000005621,武康路400弄,徐汇区
5012970508169737,武康路409号,徐汇区
5011000009351,武康路40弄,徐汇区
5012970508169738,武康路410号,徐汇区
5011000005790,武康路435号,徐汇区
5012970508169739,武康路49号,徐汇区
5012970508169740,武康路55号,徐汇区
5011000011306,武康路63号,徐汇区
5011000009354,武康路67号,徐汇区
5011000008703,武康路6弄,徐汇区
5011000008517,武康路73弄,徐汇区
5011000009141,武康路75号,徐汇区
5011000005816,武康路8号,徐汇区
5011000010171,武康路97号,徐汇区
5011000005465,武康路98号,徐汇区
5012970614862648,武昌路142号,虹口区
5012970614862649,武昌路223号,虹口区
5012970614862650,武昌路390号,虹口区
5012970614862651,武昌路416号,虹口区
5012970614862652,武昌路529号,虹口区
5012970614862653,武昌路567号,虹口区
5011000015925,武泰公寓,静安区
5012970508169826,武胜路218号,黄浦区
5012970508169827,武胜路221号,黄浦区
5012970508169828,武胜路237号,黄浦区
5012970508169829,武胜路288号,黄浦区
5020025471611731,武胜路445号,黄浦区
5011000007575,武胜路463号,黄浦区
5012970508169831,武胜路469号,黄浦区
5012970508169832,武胜路471号,黄浦区
5012970508169833,武胜路481号,黄浦区
5012970508169834,武胜路497号,黄浦区
5011000017736,武西村,静安区
5011000000445,武进大楼,虹口区
5012970508169719,武进路183号,虹口区
5016389495337366,武进路193号,虹口区
5016411356596626,武进路208号,虹口区
5020026659299300,武进路213号,虹口区
509870371991416,武进路225弄,虹口区
5011000020314,武进路247号,虹口区
5016455736527303,武进路251号,虹口区
5014781525274456,武进路263弄,虹口区
5012970508169720,武进路288号,虹口区
5012970508169722,武进路400号,虹口区
5012970508169723,武进路445号,虹口区
5016389371080630,武进路453号,虹口区
5011000009520,武进路475号,虹口区
5020022992769719,武进路514号,静安区
5012970508169725,武进路542号,静安区
5012653451554413,武进路548弄,静安区
5012970508169726,武进路563号,虹口区
5012970508169727,武进路570号,静安区
5016389506369754,武进路580号,静安区
5012970508169728,武进路582号,静安区
5012970508169729,武进路590号,静安区
5011000018735,殷行一二村小区,杨浦区
5011000003510,殷行一村,杨浦区
5011000003119,殷行二村,杨浦区
5011102209907,殷行路150弄,杨浦区
5011102209873,殷行路235号,杨浦区
5016389398891344,殷行路237号,杨浦区
5016389398891321,殷行路239号,杨浦区
509821540057570,殷行路241号,杨浦区
5013781826286472,殷行路243号,杨浦区
509977363955946,殷行路245号,杨浦区
5012970766905660,殷行路246号,杨浦区
509821540057408,殷行路247号,杨浦区
5016389398891282,殷行路249号,杨浦区
509821540057757,殷行路255号,杨浦区
5011000002884,殷行路280弄,杨浦区
5011000004768,殷行路296弄,杨浦区
5011000004774,殷行路301弄,杨浦区
509977363956131,殷行路303号,杨浦区
5020023293791620,殷行路304号-2临,杨浦区
5016389543047294,殷行路305号,杨浦区
5011000004766,殷行路305弄,杨浦区
5012970766905661,殷行路307号,杨浦区
5011000000553,殷行路307弄,杨浦区
5016389501103495,殷行路309号,杨浦区
5011000004796,殷行路310弄,杨浦区
5013040109498415,殷行路311号,杨浦区
5014168553982570,殷行路315号,杨浦区
5012970766905662,殷行路324号,杨浦区
509821540057634,殷行路417弄,杨浦区
5012970766905663,殷行路419号,杨浦区
5011000004603,殷行路430弄,杨浦区
5012970766905664,殷行路430弄5号,杨浦区
5011000004599,殷行路451弄,杨浦区
5016343736027861,殷行路470弄,杨浦区
5011000002568,殷行路480弄,杨浦区
5011102209906,殷行路483号,杨浦区
5012970766905665,殷行路484-496号,杨浦区
5011000008258,殷行路487号,杨浦区
5020023566606692,殷行路494号,杨浦区
5012970766905666,殷行路534号,杨浦区
5011000008265,殷行路571弄,杨浦区
5011000008233,殷行路590弄,杨浦区
5012970766905667,殷行路610号,杨浦区
5012970766905669,殷行路612-614号,杨浦区
5012970766905670,殷行路612-636号,杨浦区
5012970766905668,殷行路612、614号,杨浦区
5012970766905671,殷行路614号,杨浦区
5012970766905672,殷行路616号,杨浦区
5012970766905674,殷行路618号,中原
5012970766905673,殷行路618号,杨浦区
5012970766905675,殷行路622号,杨浦区
5012970766905676,殷行路626号,杨浦区
5012970766905677,殷行路630号,杨浦区
5012970766905678,殷行路632-634号,杨浦区
5012970766905679,殷行路634号,杨浦区
5012970766905680,殷行路636号,杨浦区
5012970766905681,殷行路638号,杨浦区
5012970766905682,殷行路667号,杨浦区
5012970766905683,殷行路669号,杨浦区
5012970766905684,殷行路671号,杨浦区
5012970766905685,殷行路680号,杨浦区
5012970766905686,殷行路688号,杨浦区
5012970766905687,殷行路692号,杨浦区
5011000001698,殷行路718弄,杨浦区
5012970766905688,殷行路752号,杨浦区
5011000008270,殷行路990弄,杨浦区
5011000009779,殷馨花苑,宝山区
5014781063639709,殷高东路707号,杨浦区
5014781593194285,殷高东路709号,杨浦区
5020026672930093,殷高东路711号,宝山区
5020025942463033,殷高东路715号,杨浦区
5012970766905629,殷高东路725号,杨浦区
5012970766905630,殷高东路735号,杨浦区
5020022432607066,殷高东路755号,杨浦区
5012970766905631,殷高东路758弄63号,杨浦区
5020025449587303,殷高东路763号,杨浦区
5020022916212877,殷高东路765号,杨浦区
5012970766905632,殷高东路769号,杨浦区
5012970766905633,殷高东路771号,杨浦区
5014781593193519,殷高东路773号,杨浦区
5020020929637935,殷高东路775号,杨浦区
5020025844899912,殷高东路777号,杨浦区
5020025448544096,殷高东路787号,杨浦区
5012970766905634,殷高东路791号,杨浦区
5012970766905635,殷高东路799号,杨浦区
5012970766905636,殷高东路805号,杨浦区
5012970766905637,殷高东路809号,杨浦区
5016300899315794,殷高东路811号,杨浦区
5011000012724,殷高小区,宝山区
5012970766905639,殷高西路1033号,宝山区
5012970766905640,殷高西路305-307号,宝山区
5017743971125426,殷高西路323号,宝山区
5012970766905642,殷高西路331号,宝山区
5012970766905645,殷高西路516号,宝山区
5012970766905646,殷高西路518号,宝山区
5012970766905647,殷高西路522号,宝山区
5012970766905648,殷高西路532号,宝山区
5012970766905650,殷高西路540号,宝山区
5015886501818280,殷高西路588号,宝山区
5012970766905653,殷高西路598号,宝山区
5012970766905654,殷高西路608号,宝山区
5012970766905655,殷高西路618号,宝山区
5012970766905657,殷高西路638号,宝山区
5012970766905658,殷高西路65号,宝山区
5012970766905659,殷高西路700号,宝山区
5015139509908174,殷高西路711号,宝山区
5020024675486476,殷高西路82弄,宝山区
5011000007804,殷高路149弄,宝山区
5011000008209,殷高路150弄,宝山区
5014918739331214,殷高路152号,宝山区
5014918627397373,殷高路154号,宝山区
5011102209568,殷高路40弄,宝山区
5012245526654665,殷高路7弄,宝山区
5016389543047466,毓阳东首岸,浦东新区
5020029156832400,比利华公寓,长宁区
5011000010478,比利时公寓,徐汇区
5011000013887,毕加索小镇(一期)(公寓),浦东新区
5011000005409,毕加索小镇(一期)(别墅),浦东新区
5011000010416,毕加索小镇(二期)(公寓),浦东新区
5011000005408,毕加索小镇(二期)(别墅),浦东新区
5011063736004,毕加索花园小镇,金山区
5012970584453380,毛家园路131号,黄浦区
5012970584453381,毛家园路151号,黄浦区
5012970584453382,毛家园路1号,黄浦区
5011000000375,毛家弄25号,静安区
509977363955944,毛家弄26号,静安区
509821540057282,毛家弄3号,静安区
5011000002444,毛家弄4号,静安区
5011000001202,毛家弄68号,静安区
5011000019701,毛纺新村,崇明区
5011000014197,民东公寓,嘉定区
5020027179592242,民丰村陆家宅29号,浦东新区
5012970475925755,民丰路568号,嘉定区
5012970475925756,民丰路588号,嘉定区
5012970475925757,民丰路806号,嘉定区
5012970475925758,民丰路818号,嘉定区
5012970475925759,民丰路908号,嘉定区
5011000018956,民主一村,杨浦区
5014485458029670,民主东街111号,嘉定区
5011102209164,民主东街121号,嘉定区
5012970475925858,民主东街127号,嘉定区
509821540057602,民主东街142弄,嘉定区
5011102209130,民主东街150弄,嘉定区
5016526943726848,民主东街152号,嘉定区
5020024205540747,民主东街156号,嘉定区
5011102209091,民主东街170弄,嘉定区
5011102209067,民主东街176号,嘉定区
5011102209066,民主东街178号,嘉定区
5011102209060,民主东街180号,嘉定区
5011102209064,民主东街183号,嘉定区
5011102209056,民主东街195号,嘉定区
5011102209030,民主东街197号,嘉定区
5011102209018,民主东街217号,嘉定区
5011102208995,民主东街219号,嘉定区
5012970475925859,民主东街25号,嘉定区
5012970475925860,民主东街34号,嘉定区
5020023491112462,民主东街35号,嘉定区
5020029584882173,民主东街45号,嘉定区
5012970475925861,民主东街83号,嘉定区
5012970475925862,民主东街9号,嘉定区
5011000018991,民主二村,杨浦区
5011000016047,民主敦发小区,宝山区
5011000001917,民主新村,闵行区
5011000010426,民主花园,宝山区
5016389501103115,民主街103号,嘉定区
5016389506369707,民主街105号,嘉定区
5010338597089063,民主街107号,嘉定区
5011102208986,民主街11号,嘉定区
5011102208985,民主街13号,嘉定区
5011102208987,民主街15号,嘉定区
5020023087143764,民主街200号,嘉定区
5016389495337890,民主街202号,嘉定区
5012970475925863,民主街224号,嘉定区
5011102209269,民主街226号,嘉定区
5011000019733,民主街24弄,嘉定区
5011102209158,民主街276弄,嘉定区
5011000018986,民主街32弄,嘉定区
5012970475925864,民主街350号,嘉定区
5012970475925865,民主街362号,嘉定区
5011102209117,民主街368弄,嘉定区
5020023540392959,民主街369号,嘉定区
5020028127893398,民主街388弄,嘉定区
5011000008831,民主街41号,嘉定区
5020024228607246,民主街44号,嘉定区
5011102208926,民主街47号,嘉定区
5012970475925866,民主街481号,嘉定区
5011000001360,民主街495弄,嘉定区
5011102208923,民主街49号,嘉定区
509977363956085,民主街5号,嘉定区
509821540319376,民主街6号,嘉定区
509821540057242,民主街70号,嘉定区
509821540057908,民主街7号,嘉定区
5011102208918,民主街90弄,嘉定区
509977363956335,民主街9号,嘉定区
5010497388982029,民主路6号,闵行区
5012970475925867,民主路8号,闵行区
5011000002316,民主路91号,闵行区
5011000009266,民乐佳苑,青浦区
5020031869703731,民乐城丽冬苑,浦东新区
5011000000343,民乐城丽园,浦东新区
5011000001992,民乐城丽园(北园),浦东新区
5020030526957931,民乐城兰丽苑(西苑),浦东新区
5020035819038988,民乐城康苑,浦东新区
5011000000624,民乐城惠园,浦东新区
5011102206782,民乐城惠益绿苑,浦东新区
5020029972997895,民乐城文竹苑,浦东新区
5020035647212140,民乐城朗苑,浦东新区
5020023723952605,民乐城汇雅苑,浦东新区
5020025062558357,民乐城秀园(东苑),浦东新区
5020024630382468,民乐城秀园(西苑),浦东新区
5020027414575646,民乐城荣春苑,浦东新区
5020030255053594,民乐城荣春苑北苑,浦东新区
5020035833718115,民乐城锦园,浦东新区
5016389398891419,民乐城馨园,浦东新区
5011000000891,民乐小区,松江区
5011000000177,民乐社区南苑六村,嘉定区
5011102210344,民乐路01弄(写字楼),嘉定区
5011000001227,民乐路100弄,嘉定区
5020027776425919,民乐路1弄11号,浦东新区
5020023751254796,民乐路1弄13号,嘉定区
5016211413601486,民乐路1弄1号,嘉定区
5012970475925800,民乐路1弄8号,嘉定区
5012970475925801,民乐路1弄9号,嘉定区
5012970475925794,民京路526-528号,杨浦区
5012970475925795,民京路530-532号,杨浦区
5012403936603683,民京路710号,杨浦区
5012970475925796,民京路822号,杨浦区
5012970475925797,民京路836号,杨浦区
5011000001126,民京路837弄,杨浦区
5011000002569,民京路838弄,杨浦区
5020024955599885,民京路885号,杨浦区
5011000020587,民京路900号,杨浦区
5012970475925799,民京路948号,杨浦区
5020029208384474,民健新村,浦东新区
5011102207727,民兴路400弄,青浦区
5012970475925837,民兴路90号,青浦区
5011000007288,民区路178弄,浦东新区
5011000007590,民华小区,虹口区
5012970475925778,民和路168号,静安区
5012970475925779,民和路170号,静安区
5012970475925780,民和路172号,静安区
5012970475925781,民和路175号,静安区
5012970475925782,民和路177-179号,静安区
5020025058359548,民和路178号,静安区
5012970475925783,民和路182号,静安区
5012970475925784,民和路184号,静安区
5020024325111885,民和路189号,静安区
